   id, time,  addr, rssi,  ave, lane
  531, 2875, 65:02, -100,  -96,    7
  532,  965, 65:02, -100, -100,    7
  533, 1917, 65:02,  -90,  -95,    7
  534,  477, 65:02,  -99,  -94,    7
  535,  970, 65:02,  -85,  -92,    7
  536, 1432, 65:02,  -90,  -87,    7
  537, 1445, 65:02,  -90,  -90,    7
  538, 2877, 65:02,  -99,  -94,    7
  539,  483, 65:02,  -88,  -93,    7
  540,  961, 65:02,  -95,  -91,    7
  541, 2405, 65:02,  -95,  -95,    7
  542, 1435, 65:02,  -99,  -97,    7
  543,  478, 65:02, -100,  -99,    7
  544,  471, 65:02,  -93,  -96,    7
  545, 2405, 65:02,  -98,  -95,    7
  546,  485, 65:02,  -91,  -94,    8
  547,  961, 65:02,  -95,  -93,    8
  548, 1436, 65:02,  -95,  -95,    8
  549, 2398, 65:02,  -97,  -96,    8
  550, 2883, 65:02,  -91,  -94,    8
  551,  479, 65:02,  -96,  -93,    8
  552, 1923, 65:02,  -91,  -93,    8
  553, 1913, 65:02, -101,  -96,    8
  554,  985, 65:02,  -89,  -95,    8
  555, 2380, 65:02,  -99,  -94,    8
  556,  480, 65:02, -100,  -99,    8
  557, 1932, 65:02, -102, -101,    8
  558, 3087, xx:xx, -120, -111,    8
  559, 1699, 65:02,  -99, -109,    8
  560, 3147, xx:xx, -120, -109,    8
  561,  217, 65:02,  -94, -107,    8
  562, 1452, 65:02,  -99,  -96,    8
  563, 2387, 65:02,  -93,  -96,    8
  564, 3090, xx:xx, -120, -106,    8
  565, 1229, 65:02,  -94, -107,    8
  566, 2876, 65:02,  -96,  -95,    8
  567,  479, 65:02, -100,  -98,    8
  568,  484, 65:02,  -89,  -94,    8
  569,  960, 65:02,  -93,  -91,    8
  570, 1436, 65:02,  -97,  -95,    8
  571, 2407, 65:02,  -91,  -94,    8
  572, 1440, 65:02,  -96,  -93,    8
  573,  473, 65:02,  -99,  -97,    8
  574,  484, 65:02,  -89,  -94,    8
  575,  478, 65:02,  -95,  -92,    8
  576, 2884, 65:02,  -90,  -92,    8
  577,  475, 65:02,  -87,  -88,    8
  578,  478, 65:02, -100,  -93,    8
  579, 2402, 65:02,  -90,  -95,    8
  580,  487, 65:02,  -95,  -92,    8
  581,  479, 65:02,  -91,  -93,    8
  582,  482, 65:02,  -87,  -89,    8
  583, 1909, 65:02,  -96,  -91,    8
  584,  483, 65:02,  -98,  -97,    8
  585, 1927, 65:02,  -98,  -98,    8
  586, 2397, 65:02,  -96,  -97,    8
  587, 1445, 65:02, -101,  -98,    8
  588, 1916, 65:02,  -93,  -97,    8
  589, 1921, 65:02,  -97,  -95,    8
  590, 1457, 65:02,  -97,  -97,    8
  591, 1420, 65:02,  -96,  -96,    8
  592, 2400, 65:02,  -98,  -97,    8
  593,  479, 65:02,  -95,  -96,    8
  594, 1440, 65:02, -100,  -97,    8
  595,  960, 65:02,  -91,  -95,    8
  596, 1924, 65:02,  -94,  -92,    8
  597, 2395, 65:02, -103,  -98,    8
  598,  486, 65:02, -100, -101,    8
  599, 2874, 65:02, -100, -100,    8
  600,  966, 65:02,  -92,  -96,    8
  601,  984, 65:02,  -98,  -95,    8
  602, 3100, xx:xx, -120, -109,    8
  603, 1204, 65:02, -103, -111,    8
  604,  465, 65:02,  -94,  -98,    8
  605, 2406, 65:02, -100,  -97,    8
  606, 2398, 65:02, -100, -100,    8
  607, 1433, 65:02,  -95,  -97,    8
  608, 3102, xx:xx, -120, -107,    8
  609, 3097, xx:xx, -120, -120,    8
  610,  530, 65:02, -100, -110,    8
  611,  479, 65:02,  -85,  -92,    8
  612,  476, 65:02,  -92,  -88,    8
  613, 1442, 65:02,  -92,  -92,    8
  614, 1922, 65:02,  -89,  -90,    8
  615,  959, 65:02,  -98,  -93,    8
  616, 1919, 65:02,  -84,  -91,    8
  617,  954, 65:02,  -89,  -86,    8
  618,  484, 65:02,  -92,  -90,    8
  619, 1444, 65:02, -101,  -96,    8
  620,  956, 65:02,  -93,  -97,    8
  621,  485, 65:02,  -94,  -93,    8
  622,  506, 65:02,  -95,  -94,    8
  623, 1414, 65:02,  -94,  -94,    8
  624,  476, 65:02,  -90,  -92,    8
  625, 1916, 65:02,  -98,  -94,    8
  626, 1928, 65:02,  -96,  -97,    8
  627,  956, 65:02,  -92,  -94,    8
  628, 2404, 65:02,  -94,  -93,    8
  629, 1438, 65:02,  -93,  -93,    8
  630,  474, 65:02, -101,  -97,    8
  631,  965, 65:02, -102, -101,    8
  632, 2395, 65:02,  -98, -100,    8
  633, 2404, 65:02,  -96,  -97,    8
  634, 3102, xx:xx, -120, -108,    8
  635, 1214, 65:02, -105, -112,    8
  636,  969, 65:02,  -94,  -99,    8
  637, 3105, xx:xx, -120, -107,    8
  638, 3104, xx:xx, -120, -120,    8
  639,  505, 65:02,  -99, -109,    8
  640, 3103, xx:xx, -120, -109,    8
  641, 1696, 65:02, -102, -111,    8
  642, 1466, 65:02,  -98, -100,    8
  643, 1419, 65:02,  -97,  -97,    8
  644, 2404, 65:02,  -98,  -97,    8
  645, 3127, xx:xx, -120, -109,    8
  646, 3129, 65:02,  -95, -107,    8
  647, 1426, 65:02,  -97,  -96,    8
  648, 1435, 65:02,  -96,  -96,    8
  649, 1447, 65:02, -100,  -98,    8
  650,  958, 65:02,  -95,  -97,    8
  651,  478, 65:02,  -95,  -95,    8
  652, 1438, 65:02,  -91,  -93,    8
  653,  474, 65:02,  -90,  -90,    8
  654,  487, 65:02,  -92,  -91,    8
  655,  478, 65:02,  -97,  -94,    8
  656,  481, 65:02,  -88,  -92,    8
  657, 1436, 65:02,  -82,  -85,    8
  658,  482, 65:02,  -84,  -83,    8
  659,  485, 65:02,  -85,  -84,    8
  660,  472, 65:02,  -82,  -83,    8
  661,  477, 65:02,  -77,  -79,    8
  662,  483, 65:02,  -76,  -76,    8
  663,  966, 65:02,  -80,  -78,    8
  664,  505, 65:02,  -80,  -80,    8
  665,  457, 65:02,  -78,  -79,    8
  666,  474, 65:02,  -80,  -79,    8
  667,  476, 65:02,  -81,  -80,    9
  668,  489, 65:02,  -80,  -80,    9
  669,  478, 65:02,  -77,  -78,    9
  670,  486, 65:02,  -77,  -77,    9
  671,  468, 65:02,  -78,  -77,    9
  672,  485, 65:02,  -80,  -79,    9
  673,  477, 65:02,  -69,  -74,    9
  674,  483, 65:02,  -64,  -66,    9
  675,  486, 65:02,  -62,  -63,    9
  676,  474, 65:02,  -63,  -62,    9
  677,  958, 65:02,  -64,  -63,    9
  678,  481, 65:02,  -65,  -64,    9
  679,  484, 65:02,  -65,  -65,    9
  680,  960, 65:02,  -65,  -65,    9
  681,  476, 65:02,  -64,  -64,    9
  682,  475, 65:02,  -64,  -64,    9
  683,  495, 65:02,  -63,  -63,    9
  684,  473, 65:02,  -64,  -63,    9
  685,  471, 65:02,  -65,  -64,    9
  686,  481, 65:02,  -64,  -64,    9
  687,  487, 65:02,  -64,  -64,    9
  688,  481, 65:02,  -65,  -64,    9
  689,  481, 65:02,  -69,  -67,    9
  690,  479, 65:02,  -73,  -71,    9
  691,  487, 65:02,  -68,  -70,    9
  692,  472, 65:02,  -64,  -66,    9
  693,  490, 65:02,  -63,  -63,    9
  694,  466, 65:02,  -63,  -63,    9
  695,  481, 65:02,  -63,  -63,    9
  696,  479, 65:02,  -63,  -63,    9
  697,  481, 65:02,  -63,  -63,    9
  698,  483, 65:02,  -63,  -63,    9
  699,  474, 65:02,  -65,  -64,    9
  700,  486, 65:02,  -65,  -65,    9
  701,  477, 65:02,  -65,  -65,    9
  702,  478, 65:02,  -64,  -64,    9
  703,  499, 65:02,  -63,  -63,    9
  704,  464, 65:02,  -64,  -63,    9
  705,  481, 65:02,  -64,  -64,    9
  706,  482, 65:02,  -64,  -64,    9
  707,  495, 65:02,  -64,  -64,    9
  708,  466, 65:02,  -63,  -63,    9
  709,  478, 65:02,  -60,  -61,    9
  710,  480, 65:02,  -59,  -59,    9
  711,  475, 65:02,  -61,  -60,    9
  712,  476, 65:02,  -62,  -61,    9
  713,  977, 65:02,  -62,  -62,    9
  714,  466, 65:02,  -62,  -62,    9
  715,  967, 65:02,  -62,  -62,    9
  716,  478, 65:02,  -63,  -62,    9
  717,  474, 65:02,  -63,  -63,    9
  718,  488, 65:02,  -63,  -63,    9
  719,  478, 65:02,  -64,  -63,    9
  720,  477, 65:02,  -66,  -65,    9
  721,  481, 65:02,  -65,  -65,    9
  722,  973, 65:02,  -60,  -62,    9
  723,  475, 65:02,  -61,  -60,    9
  724,  470, 65:02,  -61,  -61,    9
  725,  496, 65:02,  -61,  -61,    9
  726,  950, 65:02,  -61,  -61,    9
  727,  983, 65:02,  -60,  -60,    9
  728,  453, 65:02,  -62,  -61,    9
  729,  479, 65:02,  -61,  -61,    9
  730,  482, 65:02,  -62,  -61,    9
  731,  479, 65:02,  -61,  -61,    9
  732,  480, 65:02,  -62,  -61,    9
  733,  484, 65:02,  -62,  -62,    9
  734,  475, 65:02,  -62,  -62,    9
  735,  479, 65:02,  -62,  -62,    9
  736,  484, 65:02,  -61,  -61,    9
  737,  507, 65:02,  -62,  -61,    9
  738,  463, 65:02,  -62,  -62,    9
  739,  467, 65:02,  -62,  -62,    9
  740,  478, 65:02,  -62,  -62,    9
  741,  486, 65:02,  -64,  -63,    9
  742,  481, 65:02,  -63,  -63,    9
  743,  959, 65:02,  -62,  -62,    9
  744,  474, 65:02,  -63,  -62,    9
  745,  498, 65:02,  -63,  -63,    9
  746,  951, 65:02,  -61,  -62,    9
  747,  499, 65:02,  -61,  -61,    9
  748,  461, 65:02,  -62,  -61,    9
  749,  469, 65:02,  -62,  -62,    9
  750,  499, 65:02,  -63,  -62,    9
  751,  471, 65:02,  -64,  -63,    9
  752,  975, 65:02,  -62,  -63,    9
  753,  466, 65:02,  -62,  -62,    9
  754,  954, 65:02,  -61,  -61,    9
  755,  957, 65:02,  -62,  -61,    9
  756,  516, 65:02,  -65,  -63,    9
  757,  476, 65:02,  -68,  -66,    9
  758,  462, 65:02,  -65,  -66,    9
  759,  468, 65:02,  -67,  -66,    9
  760,  481, 65:02,  -67,  -67,    9
  761,  480, 65:02,  -74,  -70,    9
  762,  485, 65:02,  -73,  -73,    9
  763,  475, 65:02,  -74,  -73,    9
  764,  483, 65:02,  -85,  -79,    9
  765,  496, 65:02,  -80,  -82,    9
  766,  462, 65:02,  -79,  -79,    9
  767,  476, 65:02,  -75,  -77,    9
  768,  483, 65:02,  -77,  -76,    9
  769,  505, 65:02,  -86,  -81,    9
  770,  480, 65:02,  -93,  -89,    9
  771,  942, 65:02,  -75,  -84,    9
  772,  468, 65:02,  -79,  -77,    9
  773,  479, 65:02,  -74,  -76,    9
  774,  482, 65:02,  -79,  -76,    9
  775,  477, 65:02,  -77,  -78,    9
  776,  489, 65:02,  -87,  -82,    9
  777,  501, 65:02,  -90,  -88,    9
  778, 1418, 65:02,  -93,  -91,    9
  779,  475, 65:02,  -99,  -96,    9
  780,  486, 65:02,  -89,  -94,    9
  781,  957, 65:02,  -95,  -92,    9
  782,  480, 65:02,  -92,  -93,    9
  783,  481, 65:02,  -95,  -93,    9
  784,  482, 65:02,  -92,  -93,    9
  785,  492, 65:02,  -84,  -88,    9
  786,  469, 65:02,  -99,  -91,    9
  787,  474, 65:02,  -86,  -92,    9
  788,  478, 65:02,  -89,  -87,    9
  789,  494, 65:02,  -97,  -93,    9
  790,  954, 65:02,  -91,  -94,    9
  791,  470, 65:02, -100,  -95,    9
  792,  482, 65:02,  -86,  -93,    9
  793,  485, 65:02,  -90,  -88,    9
  794,  482, 65:02,  -90,  -90,    9
  795,  477, 65:02,  -90,  -90,    9
  796, 1443, 65:02,  -86,  -88,    9
  797,  476, 65:02,  -84,  -85,    9
  798,  482, 65:02,  -98,  -91,    9
  799,  484, 65:02,  -96,  -97,    9
  800,  474, 65:02,  -94,  -95,    9
  801,  481, 65:02,  -85,  -89,    9
  802,  508, 65:02,  -92,  -88,    9
  803,  452, 65:02,  -91,  -91,    9
  804,  477, 65:02,  -80,  -85,    9
  805,  479, 65:02,  -87,  -83,    9
  806,  483, 65:02,  -76,  -81,    9
  807,  485, 65:02,  -87,  -81,    9
  808,  475, 65:02,  -81,  -84,    9
  809,  489, 65:02,  -76,  -78,    9
  810,  470, 65:02,  -80,  -78,    9
  811,  480, 65:02,  -80,  -80,    9
  812,  486, 65:02,  -72,  -76,    9
  813,  478, 65:02,  -67,  -69,    9
  814,  481, 65:02,  -64,  -65,    9
  815,  477, 65:02,  -65,  -64,    9
  816,  516, 65:02,  -71,  -68,    9
  817,  464, 65:02,  -62,  -66,    9
  818,  461, 65:02,  -72,  -67,    9
  819,  474, 65:02,  -72,  -72,    9
  820,  483, 65:02,  -70,  -71,    9
  821,  486, 65:02,  -68,  -69,    9
  822,  477, 65:02,  -69,  -68,    9
  823,  479, 65:02,  -72,  -70,    9
  824,  486, 65:02,  -85,  -78,    9
  825,  477, 65:02,  -85,  -85,    9
  826,  474, 65:02,  -84,  -84,    9
  827,  482, 65:02,  -94,  -89,    9
  828,  482, 65:02,  -86,  -90,    9
  829,  476, 65:02,  -83,  -84,    9
  830,  963, 65:02,  -84,  -83,    9
  831,  478, 65:02,  -80,  -82,    9
  832,  484, 65:02,  -82,  -81,    9
  833,  961, 65:02,  -80,  -81,    9
  834,  478, 65:02,  -80,  -80,    9
  835,  478, 65:02,  -78,  -79,    9
  836,  482, 65:02,  -78,  -78,    9
  837,  480, 65:02,  -79,  -78,    9
  838,  477, 65:02,  -79,  -79,    9
  839,  483, 65:02,  -83,  -81,    9
  840,  483, 65:02,  -77,  -80,    9
  841,  960, 65:02,  -76,  -76,    9
  842,  481, 65:02,  -75,  -75,    9
  843,  472, 65:02,  -84,  -79,    9
  844,  482, 65:02,  -90,  -87,    9
  845,  481, 65:02,  -83,  -86,    9
  846,  481, 65:02,  -83,  -83,    9
  847,  488, 65:02,  -87,  -85,    9
  848,  950, 65:02,  -83,  -85,    9
  849,  480, 65:02,  -85,  -84,    9
  850,  487, 65:02,  -90,  -87,    9
  851,  469, 65:02,  -92,  -91,    9
  852,  489, 65:02,  -85,  -88,    9
  853,  478, 65:02,  -81,  -83,    9
  854,  478, 65:02,  -80,  -80,    9
  855,  484, 65:02,  -84,  -82,    9
  856,  503, 65:02,  -83,  -83,    9
  857,  487, 65:02,  -88,  -85,    9
  858,  478, 65:02,  -83,  -85,    9
  859,  477, 65:02,  -87,  -85,    9
  860,  452, 65:02,  -86,  -86,    9
  861,  962, 65:02,  -91,  -88,    9
  862,  474, 65:02,  -80,  -85,    9
  863,  485, 65:02,  -84,  -82,    9
  864,  476, 65:02,  -91,  -87,    9
  865,  966, 65:02,  -80,  -85,    9
  866,  475, 65:02,  -84,  -82,    9
  867,  491, 65:02,  -79,  -81,    9
  868,  472, 65:02,  -78,  -78,    9
  869,  480, 65:02,  -83,  -80,    9
  870,  955, 65:02,  -66,  -74,    9
  871,  486, 65:02,  -65,  -65,    9
  872,  482, 65:02,  -66,  -65,    9
  873,  957, 65:02,  -67,  -66,    9
  874,  475, 65:02,  -67,  -67,    9
  875,  482, 65:02,  -70,  -68,    9
  876,  477, 65:02,  -67,  -68,    9
  877,  490, 65:02,  -68,  -67,    9
  878,  479, 65:02,  -68,  -68,    9
  879,  473, 65:02,  -71,  -69,    9
  880,  512, 65:02,  -83,  -77,   10
  881,  475, 65:02,  -75,  -79,   10
  882,  458, 65:02,  -73,  -74,   10
  883,  479, 65:02,  -72,  -72,   10
  884,  485, 65:02,  -72,  -72,   10
  885,  472, 65:02,  -73,  -72,   10
  886,  968, 65:02,  -75,  -74,   10
  887,  477, 65:02,  -76,  -75,   10
  888,  955, 65:02,  -81,  -78,   10
  889,  489, 65:02,  -79,  -80,   10
  890,  483, 65:02,  -76,  -77,   10
  891,  948, 65:02,  -79,  -77,   10
  892,  483, 65:02,  -79,  -79,   10
  893,  477, 65:02,  -77,  -78,   10
  894,  478, 65:02,  -88,  -82,   10
  895,  487, 65:02,  -81,  -84,   10
  896,  475, 65:02,  -85,  -83,   10
  897,  488, 65:02,  -87,  -86,   10
  898, 1439, 65:02,  -99,  -93,   10
  899,  952, 65:02,  -92,  -95,   10
  900,  970, 65:02,  -90,  -91,   10
  901,  476, 65:02,  -85,  -87,   10
  902, 1914, 65:02,  -98,  -91,   10
  903,  489, 65:02,  -86,  -92,   10
  904,  960, 65:02,  -89,  -87,   10
  905,  471, 65:02,  -98,  -93,   10
  906,  493, 65:02,  -90,  -94,   10
  907, 1912, 65:02,  -93,  -91,   10
  908, 1927, 65:02,  -99,  -96,   10
  909,  954, 65:02,  -96,  -97,   10
  910,  489, 65:02,  -94,  -95,   10
  911,  953, 65:02,  -97,  -95,   10
  912,  474, 65:02,  -94,  -95,   10
  913,  484, 65:02,  -90,  -92,   10
  914, 1444, 65:02, -101,  -95,   10
  915,  483, 65:02,  -95,  -98,   10
  916,  476, 65:02,  -97,  -96,   10
  917, 3110, xx:xx, -120, -108,   10
  918,  737, 65:02, -100, -110,   10
  919,  965, 65:02,  -98,  -99,   10
  920,  469, 65:02,  -95,  -96,   10
  921, 1435, 65:02,  -91,  -93,   10
  922, 1444, 65:02,  -97,  -94,   10
  923, 3105, xx:xx, -120, -108,   10
  924, 3094, xx:xx, -120, -120,   10
  925, 3094, xx:xx, -120, -120,   10
  926, 3098, xx:xx, -120, -120,   10
  927, 3098, xx:xx, -120, -120,   10
  928,  351, 65:02,  -98, -109,   10
  929, 1445, 65:02,  -98,  -98,   10
  930, 2399, 65:02,  -93,  -95,   10
  931, 1434, 65:02,  -91,  -92,   10
  932, 2884, 65:02,  -96,  -93,   10
  933,  499, 65:02,  -94,  -95,   10
  934, 1416, 65:02,  -98,  -96,   10
  935, 1931, 65:02,  -90,  -94,   10
  936,  480, 65:02,  -89,  -89,   10
  937,  478, 65:02, -103,  -96,   10
  938,  476, 65:02,  -95,  -99,   10
  939,  474, 65:02,  -93,  -94,   10
  940,  491, 65:02,  -88,  -90,   10
  941, 2386, 65:02,  -98,  -93,   10
  942, 1467, 65:02,  -87,  -92,   10
  943,  456, 65:02,  -87,  -87,   10
  944,  992, 65:02,  -96,  -91,   10
  945, 1887, 65:02,  -94,  -95,   10
  946,  488, 65:02,  -98,  -96,   10
  947,  956, 65:02,  -93,  -95,   10
  948, 3101, xx:xx, -120, -106,   10
  949,  262, 65:02, -103, -111,   10
  950, 1436, 65:02,  -98, -100,   10
  951, 1915, 65:02,  -93,  -95,   10
  952,  490, 65:02,  -97,  -95,   10
  953,  470, 65:02,  -98,  -97,   11
  954,  981, 65:02,  -91,  -94,   11
  955, 2868, 65:02,  -91,  -91,   11
  956,  963, 65:02,  -92,  -91,   11
  957, 2873, 65:02,  -97,  -94,   11
  958, 3098, xx:xx, -120, -108,   11
  959,  286, 65:02,  -93, -106,   11
  960, 1900, 65:02,  -93,  -93,   11
  961,  479, 65:02, -101,  -97,   11
  962, 1919, 65:02,  -95,  -98,   11
  963, 2403, 65:02, -101,  -98,   11
  964, 2401, 65:02, -100, -100,   11
  965,  476, 65:02,  -98,  -99,   11
  966, 3119, xx:xx, -120, -109,   11
  967, 1685, 65:02,  -94, -107,   11
  968, 2872, 65:02,  -99,  -96,   11
  969, 2420, 65:02,  -91,  -95,   11
  970, 1425, 65:02,  -98,  -94,   11
  971,  481, 65:02,  -95,  -96,   11
  972,  479, 65:02,  -94,  -94,   11
  973,  477, 65:02,  -99,  -96,   11
  974, 2408, 65:02,  -99,  -99,   11
  975, 1917, 65:02, -100,  -99,   11
  976,  478, 65:02,  -91,  -95,   11
  977,  488, 65:02,  -98,  -94,   11
  978, 1429, 65:02,  -91,  -94,   11
  979, 1439, 65:02,  -98,  -94,   11
  980, 1442, 65:02,  -87,  -92,   11
  981, 1443, 65:02,  -92,  -89,   11
  982,  495, 65:02,  -91,  -91,   11
  983,  961, 65:02,  -88,  -89,   11
  984,  943, 65:02,  -87,  -87,   11
  985,  478, 65:02,  -98,  -92,   11
  986,  480, 65:02,  -98,  -98,   11
  987, 1923, 65:02,  -94,  -96,   11
  988, 2401, 65:02,  -92,  -93,   11
  989,  473, 65:02,  -97,  -94,   11
  990, 1443, 65:02,  -94,  -95,   11
  991, 1441, 65:02, -102,  -98,   11
  992, 2411, 65:02,  -99, -100,   11
  993,  949, 65:02,  -98,  -98,   11
  994,  964, 65:02,  -99,  -98,   11
  995,  475, 65:02, -101, -100,   11
  996, 2398, 65:02,  -90,  -95,   11
  997,  493, 65:02,  -99,  -94,   11
  998, 3087, xx:xx, -120, -109,   11
  999,  740, 65:02,  -99, -109,   11
 1000,  968, 65:02,  -96,  -97,   11
 1001,  476, 65:02,  -98,  -97,   11
 1002, 2408, 65:02,  -99,  -98,   11
 1003, 3096, xx:xx, -120, -109,   11
 1004, 2655, 65:02,  -98, -109,   11
 1005, 3097, xx:xx, -120, -109,   11
 1006, 3106, xx:xx, -120, -120,   11
 1007, 1479, 65:02, -101, -110,   11
 1008, 3090, xx:xx, -120, -110,   11
 1009,  782, 65:02,  -98, -109,   11
 1010,  449, 65:02,  -99,  -98,   11
 1011, 3115, xx:xx, -120, -109,   11
 1012, 1687, 65:02,  -98, -109,   11
 1013,  956, 65:02,  -98,  -98,   11
 1014, 1929, 65:02,  -91,  -94,   11
 1015, 1428, 65:02,  -96,  -93,   11
 1016,  481, 65:02,  -95,  -95,   11
 1017, 2408, 65:02,  -98,  -96,   11
 1018,  955, 65:02,  -91,  -94,   11
 1019,  960, 65:02,  -87,  -89,   11
 1020,  476, 65:02,  -90,  -88,   11
 1021,  482, 65:02,  -86,  -88,   11
 1022,  481, 65:02,  -90,  -88,   11
 1023,  477, 65:02,  -85,  -87,   11
 1024,  488, 65:02,  -91,  -88,   11
 1025,  476, 65:02,  -93,  -92,   11
 1026, 1442, 65:02,  -88,  -90,   11
 1027,  482, 65:02,  -90,  -89,   11
 1028,  957, 65:02,  -81,  -85,   11
 1029, 1914, 65:02,  -89,  -85,   11
 1030,  486, 65:02,  -92,  -90,   11
 1031, 1442, 65:02,  -93,  -92,   11
 1032,  477, 65:02,  -94,  -93,   11
 1033, 1927, 65:02,  -98,  -96,   11
 1034,  473, 65:02,  -90,  -94,   11
 1035,  477, 65:02,  -97,  -93,   12
 1036,  492, 65:02,  -92,  -94,   12
 1037, 2387, 65:02,  -93,  -92,   12
 1038, 2412, 65:02,  -89,  -91,   12
 1039, 1428, 65:02, -100,  -94,   12
 1040, 1441, 65:02,  -92,  -96,   12
 1041,  967, 65:02,  -98,  -95,   12
 1042, 1435, 65:02,  -97,  -97,   12
 1043,  484, 65:02,  -99,  -98,   12
 1044, 2404, 65:02,  -94,  -96,   12
 1045, 3111, xx:xx, -120, -107,   12
 1046, 3102, xx:xx, -120, -120,   12
 1047, 1952, 65:02,  -97, -108,   12
 1048, 1449, 65:02, -100,  -98,   12
 1049, 2388, 65:02,  -97,  -98,   12
 1050, 2391, 65:02,  -94,  -95,   12
 1051, 3098, xx:xx, -120, -107,   12
 1052, 3098, xx:xx, -120, -120,   12
 1053, 2919, 65:02, -100, -110,   12
 1054, 2883, 65:02,  -96,  -98,   12
 1055, 1933, 65:02,  -97,  -96,   12
 1056,  956, 65:02,  -96,  -96,   12
 1057,  956, 65:02, -100,  -98,   12
 1058,  479, 65:02,  -88,  -94,   12
 1059, 1434, 65:02,  -95,  -91,   12
 1060,  485, 65:02,  -92,  -93,   12
 1061,  483, 65:02,  -96,  -94,   12
 1062, 2400, 65:02,  -91,  -93,   12
 1063,  960, 65:02,  -87,  -89,   12
